n°	unvoc	vocal	cat	freq	haraka
24484	أَرْبَى	أربى	verb	191	َ
24485	اِسْتَسْقَى	استسقى	verb	190	َ
24486	اِسْتَصْحَب	استصحب	verb	190	َ
24487	اِنْسَلَت	انسلت	verb	190	َ
24489	وَقَظ	وقظ	verb	190	َ
24493	صافَى	صافى	verb	190	َ
24495	هَأْهَأ	هأهأ	verb	190	َ
24510	واطَأ	واطأ	verb	190	َ
24512	وَشْوَش	وشوش	verb	190	َ
24513	وَفَر	وفر	verb	190	َ
24514	اِسْتَجْلَى	استجلى	verb	189	َ
24515	خَبّ	خب	verb	189	َ
24516	تَوَظَّف	توظف	verb	189	َ
24517	رَخا	رخا	verb	189	َ
24524	شَلَّت	شلت	verb	189	َ
24530	مَهَنُ	مهن	verb	189	َ
24532	كَبَّر	كبر	verb	189	َ
24533	جَدَلُ	جدل	verb	189	َ
24534	جاذَب	جاذب	verb	189	َ
24538	دَفّ	دف	verb	189	َ
24543	اِنْقَدّ	انقد	verb	188	َ
24544	اِنْكَتَب	انكتب	verb	188	َ
24545	اِلْتَهَى	التهى	verb	188	َ
24548	تَبَرَّج	تبرج	verb	188	َ
24549	تَحاسَب	تحاسب	verb	188	َ
24550	تَشاكَى	تشاكى	verb	188	َ
24555	لَمَظ	لمظ	verb	188	َ
24567	طاح	طاح	verb	188	َ
24573	فَرْكَش	فركش	verb	187	َ
24576	مَطَل	مطل	verb	187	َ
24577	صَدَع	صدع	verb	187	َ
24580	تَشَيَّع	تشيع	verb	187	َ
24582	تَسَرْبَل	تسربل	verb	187	َ
24597	تَزَلَّف	تزلف	verb	186	َ
24605	طَمَى	طمى	verb	186	َ
24608	هَمَد	همد	verb	186	َ
24616	أَقَضّ	أقض	verb	185	َ
24629	نَمَّر	نمر	verb	185	َ
24630	نَقَّط	نقط	verb	185	َ
24633	خَمَّس	خمس	verb	185	َ
24635	اِنْزَرَع	انزرع	verb	185	َ
24636	اِسْتَعاذ	استعاذ	verb	185	َ
24637	أَكْفَأ	أكفأ	verb	184	َ
24641	تَهالَك	تهالك	verb	184	َ
24643	وَثَّق	وثق	verb	184	َ
24644	اِدَّنَى	ادنى	verb	184	َ
24650	لاصَق	لاصق	verb	184	َ
24660	سَلِع	سلع	verb	183	َ
24662	اِنْقَبَض	انقبض	verb	183	َ
24666	شاغَب	شاغب	verb	183	َ
24668	ضَحَّى	ضحى	verb	183	َ
24677	سَوِس	سوس	verb	183	َ
24682	بَطَح	بطح	verb	182	َ
24685	غَبِي	غبي	verb	182	َ
24688	لَجَم	لجم	verb	182	َ
24696	تَطَبَّق	تطبق	verb	182	َ
24699	تَمَجَّد	تمجد	verb	182	َ
24702	اِشْتَرَع	اشترع	verb	182	َ
24703	اِضْطَرَم	اضطرم	verb	182	َ
24704	اِسْتَصْغَر	استصغر	verb	182	َ
24706	جَزَر	جزر	verb	181	َ
24707	اِسْتَتاب	استتاب	verb	181	َ
24709	تَهاجَم	تهاجم	verb	181	َ
24710	تَبارَز	تبارز	verb	181	َ
24714	قَلَّب	قلب	verb	181	َ
24720	فَرَم	فرم	verb	181	َ
24733	نَبَر	نبر	verb	180	َ
24734	قَفَّى	قفى	verb	180	َ
24741	تَشَفَّى	تشفى	verb	180	َ
24742	اِنْخَلَع	انخلع	verb	180	َ
24747	فَضّ	فض	verb	180	َ
24755	اِسْتَمْسَك	استمسك	verb	180	َ
24757	أَرَس	أرس	verb	179	َ
24759	لَمَزُ	لمز	verb	179	َ
24767	صَوْصَى	صوصى	verb	179	َ
24773	زَرّ	زر	verb	179	َ
24776	تَمَلَّى	تملى	verb	179	َ
24777	تَأَذَّن	تأذن	verb	179	َ
24780	حَشَّى	حشى	verb	179	َ
24781	فَقَع	فقع	verb	178	َ
24785	جَفا	جفا	verb	178	َ
24793	مَرَن	مرن	verb	178	َ
24794	مَرَّض	مرض	verb	178	َ
24798	وَعَر	وعر	verb	178	َ
24799	وادّ	واد	verb	178	َ
24801	تَراصّ	تراص	verb	178	َ
24812	تَلَطَّف	تلطف	verb	177	َ
24818	قَسَر	قسر	verb	177	َ
24820	قاصّ	قاص	verb	177	َ
24821	نَعَش	نعش	verb	177	َ
24828	فَدَّن	فدن	verb	177	َ
24833	عَشَّر	عشر	verb	177	َ
24835	أَرْكَب	أركب	verb	177	َ
24837	أَعْطَش	أعطش	verb	177	َ
24839	زَحَم	زحم	verb	176	َ
24843	تَعَفَّف	تعفف	verb	176	َ
24844	سَخَن	سخن	verb	176	َ
24847	رَضِع	رضع	verb	176	َ
24849	مَسَّك	مسك	verb	176	َ
24851	جَنْدَر	جندر	verb	176	َ
24853	دَلَق	دلق	verb	176	َ
24854	طَوَّح	طوح	verb	176	َ
24855	حَنَّط	حنط	verb	176	َ
24856	عَقْلَن	عقلن	verb	176	َ
24857	عَطَّف	عطف	verb	176	َ
24859	شَخَر	شخر	verb	176	َ
24862	اِصْفَرّ	اصفر	verb	176	َ
24870	أَشَتّ	أشت	verb	175	َ
24871	أَزْبَد	أزبد	verb	175	َ
24873	بَقَر	بقر	verb	175	َ
24877	خَرَم	خرم	verb	175	َ
24881	تَمَوْقَع	تموقع	verb	175	َ
24892	عاوَى	عاوى	verb	174	َ
24902	مَحَن	محن	verb	174	َ
24905	جَدَف	جدف	verb	174	َ
24908	وَهُن	وهن	verb	174	َ
24909	وَمَس	ومس	verb	174	َ
24911	خَبَأ	خبأ	verb	174	َ
24912	تَحَزَّب	تحزب	verb	174	َ
24914	اِصْطَكّ	اصطك	verb	174	َ
24916	اِتَّعَد	اتعد	verb	174	َ
24918	صَلَّح	صلح	verb	174	َ
24922	غام	غام	verb	174	َ
24924	أَجَنّ	أجن	verb	173	َ
24925	تَكَوَّر	تكور	verb	173	َ
24926	زاغ	زاغ	verb	173	َ
24927	اِنْغَرَز	انغرز	verb	173	َ
24932	أَذْنَب	أذنب	verb	173	َ
24933	أَوِد	أود	verb	173	َ
24934	أَخال	أخال	verb	173	َ
24935	عَبْرَن	عبرن	verb	173	َ
24936	عَسّ	عس	verb	173	َ
24937	جَدّ	جد	verb	173	َ
24939	كالَم	كالم	verb	173	َ
24941	تَصَلَّى	تصلى	verb	173	َ
24948	اِسْتَدَرّ	استدر	verb	172	َ
24952	طَرِي	طري	verb	172	َ
24954	نَغِل	نغل	verb	172	َ
24958	أَرْهَف	أرهف	verb	172	َ
24962	قَضّ	قض	verb	171	َ
24965	تَعَسَّف	تعسف	verb	171	َ
24968	اِزْدَهَى	ازدهى	verb	171	َ
24980	صَحِي	صحي	verb	171	َ
24982	أَوْحَش	أوحش	verb	171	َ
24985	اِسْتَغْفَل	استغفل	verb	170	َ
24986	اِضْطَجَع	اضطجع	verb	170	َ
24988	تَسَخَّر	تسخر	verb	170	َ
24989	تَسَنَّم	تسنم	verb	170	َ
24990	تَبَحَّر	تبحر	verb	170	َ
24995	رَتَقُ	رتق	verb	170	َ
24996	رَجَّم	رجم	verb	170	َ
25007	جَمَّع	جمع	verb	170	َ
25016	أَعْوَز	أعوز	verb	170	َ
25018	اِسْتَفْظَع	استفظع	verb	169	َ
25026	رَنَّى	رنى	verb	169	َ
25030	مَصَص	مصص	verb	169	َ
25034	كاثَر	كاثر	verb	169	َ
25036	داوَر	داور	verb	169	َ
25037	بَيَّض	بيض	verb	169	َ
25038	بَسْتَر	بستر	verb	169	َ
25046	اِدَّعَم	ادعم	verb	168	َ
25049	تَخَمَّر	تخمر	verb	168	َ
25052	تَقَطَّر	تقطر	verb	168	َ
25058	هَبَت	هبت	verb	168	َ
25059	دَرْدَش	دردش	verb	168	َ
25067	خَرْبَش	خربش	verb	167	َ
25069	تَسَهَّل	تسهل	verb	167	َ
25073	قَفْقَف	قفقف	verb	167	َ
25078	لَقَّم	لقم	verb	167	َ
25080	جَمَح	جمح	verb	167	َ
25083	دَرَّع	درع	verb	167	َ
25085	عَكّ	عك	verb	167	َ
25089	أَجْزَل	أجزل	verb	167	َ
25091	أَعْشَى	أعشى	verb	167	َ
25093	اِنْسَحَق	انسحق	verb	166	َ
25099	نَفَّس	نفس	verb	166	َ
25102	ناقَد	ناقد	verb	166	َ
25114	أَتْرَب	أترب	verb	166	َ
25115	أَغَلّ	أغل	verb	166	َ
25116	آلَف	آلف	verb	165	َ
25120	تَخَطَّف	تخطف	verb	165	َ
25121	تَنَصَّر	تنصر	verb	165	َ
25122	تَضَعْضَع	تضعضع	verb	165	َ
25126	قَلَص	قلص	verb	165	َ
25130	طاح	طاح	verb	165	َ
25132	عَسَف	عسف	verb	165	َ
25135	اِرْتَكَن	ارتكن	verb	164	َ
25139	تَوَحَّش	توحش	verb	164	َ
25140	تَماسّ	تماس	verb	164	َ
25141	تَمارَى	تمارى	verb	164	َ
25142	تَعَنَّت	تعنت	verb	164	َ
25145	نَسَم	نسم	verb	164	َ
25146	نَهِم	نهم	verb	164	َ
25160	دَوِي	دوي	verb	164	َ
25162	عاقَر	عاقر	verb	164	َ
25167	اِلْتام	التام	verb	163	َ
25168	اِشْتَطّ	اشتط	verb	163	َ
25169	خَزَّن	خزن	verb	163	َ
25181	فَلَق	فلق	verb	163	َ
25182	فَهْرَس	فهرس	verb	163	َ
25183	دَمْدَم	دمدم	verb	163	َ
25186	أَلَّه	أله	verb	163	َ
25205	هَيِف	هيف	verb	162	َ
25209	صَهَل	صهل	verb	162	َ
25211	عَبّ	عب	verb	162	َ
25215	اِسْتَرْخَص	استرخص	verb	161	َ
25217	تَراسَل	تراسل	verb	161	َ
25219	نَقَح	نقح	verb	161	َ
25223	كَبّ	كب	verb	161	َ
25224	فَصَّل	فصل	verb	161	َ
25229	حَصُن	حصن	verb	161	َ
25230	أَصاخ	أصاخ	verb	161	َ
25232	اِنْداس	انداس	verb	160	َ
25234	اِنْحَفَر	انحفر	verb	160	َ
25235	اِكْتَأَب	اكتأب	verb	160	َ
25238	تَتَوَّج	تتوج	verb	160	َ
25241	تَدَفَّأ	تدفأ	verb	160	َ
25255	غاض	غاض	verb	160	َ
25260	حَوْقَل	حوقل	verb	160	َ
25263	أَجَرّ	أجر	verb	160	َ
25265	مَسَّى	مسى	verb	159	َ
25277	تَشَوَّش	تشوش	verb	159	َ
25279	اِخْتَفَت	اختفت	verb	159	َ
25297	اِسْتَراب	استراب	verb	158	َ
25298	شَمَّع	شمع	verb	158	َ
25301	أَمْحَص	أمحص	verb	158	َ
25302	أَمْلَأ	أملأ	verb	158	َ
25310	دَلَّى	دلى	verb	158	َ
25319	اِصْطَرَع	اصطرع	verb	158	َ
25321	تَقَفَّز	تقفز	verb	158	َ
25322	تَلَوَّم	تلوم	verb	158	َ
25331	لَجِن	لجن	verb	157	َ
25335	سَرَّى	سرى	verb	157	َ
25337	تَنَظَّم	تنظم	verb	157	َ
25339	كَلَّس	كلس	verb	157	َ
25342	فَرْقَع	فرقع	verb	157	َ
25343	دَرِم	درم	verb	157	َ
25345	بَرَق	برق	verb	157	َ
25348	عار	عار	verb	157	َ
25349	أَرْجَف	أرجف	verb	157	َ
25355	أَبْكَر	أبكر	verb	157	َ
25356	أَرْهَص	أرهص	verb	157	َ
25358	رَعَّب	رعب	verb	156	َ
25359	نَشَّر	نشر	verb	156	َ
25361	تَثَنَّى	تثنى	verb	156	َ
25368	دَوَّد	دود	verb	156	َ
25373	أَمال	أمال	verb	156	َ
25376	عايَر	عاير	verb	156	َ
25378	صَبَّن	صبن	verb	156	َ
25380	بَلَّط	بلط	verb	156	َ
25381	بَلَف	بلف	verb	156	َ
25383	اِحْتَبَس	احتبس	verb	156	َ
25384	اِبْتَنَى	ابتنى	verb	156	َ
25385	اِسْتَعْطَى	استعطى	verb	156	َ
25386	اِسْتَنْبَت	استنبت	verb	156	َ
25388	خَسَأ	خسأ	verb	155	َ
25389	تَمَوَّل	تمول	verb	155	َ
25407	جَلْجَل	جلجل	verb	155	َ
25408	تَغامَز	تغامز	verb	154	َ
25410	تَعَرَّج	تعرج	verb	154	َ
25411	سَخِن	سخن	verb	154	َ
25416	قَسِط	قسط	verb	154	َ
25419	كاس	كاس	verb	154	َ
25424	أَبَّد	أبد	verb	154	َ
25425	زَفّ	زف	verb	154	َ
25426	اِسْتَماح	استماح	verb	153	َ
25427	اِحْتَقَن	احتقن	verb	153	َ
25428	سَحُّ	سح	verb	153	َ
25437	بَهَل	بهل	verb	153	َ
25439	طَمّ	طم	verb	153	َ
25446	هَسّ	هس	verb	153	َ
25452	لاجّ	لاج	verb	152	َ
25455	تَأَدَّى	تأدى	verb	152	َ
25456	تَسَرَّى	تسرى	verb	152	َ
25458	اِهْتاج	اهتاج	verb	152	َ
25459	اِرْتَكَس	ارتكس	verb	152	َ
25462	حَبِل	حبل	verb	152	َ
25465	أَقْنَط	أقنط	verb	152	َ
25466	أَناخ	أناخ	verb	152	َ
25470	دَحَّض	دحض	verb	152	َ
25475	تَراحَم	تراحم	verb	151	َ
25477	تَبَسَّم	تبسم	verb	151	َ
25478	تَظافَر	تظافر	verb	151	َ
25479	تَصَحَّح	تصحح	verb	151	َ
25482	نَكَّب	نكب	verb	151	َ
25492	أَسْرَى	أسرى	verb	151	َ
25495	قَشِف	قشف	verb	151	َ
25497	وَجَز	وجز	verb	150	َ
25498	تَواصَى	تواصى	verb	150	َ
25499	تَمَنْطَق	تمنطق	verb	150	َ
25503	قَهِي	قهي	verb	150	َ
25506	نَبِه	نبه	verb	150	َ
25510	أَشْقَى	أشقى	verb	150	َ
25513	أَنْقَص	أنقص	verb	150	َ
25514	أَنَّس	أنس	verb	150	َ
25515	اِنْفَلَق	انفلق	verb	150	َ
25516	حَزَّب	حزب	verb	150	َ
25517	بَوَّخ	بوخ	verb	150	َ
25518	فَتَل	فتل	verb	150	َ
25523	خَسَف	خسف	verb	149	َ
25525	تَنَفَّذ	تنفذ	verb	149	َ
25526	تَأَيَّد	تأيد	verb	149	َ
25528	رَكَد	ركد	verb	149	َ
25529	نَوَّل	نول	verb	149	َ
25536	دَلِه	دله	verb	149	َ
25538	بَسَر	بسر	verb	149	َ
25547	شال	شال	verb	149	َ
25551	تَمارَس	تمارس	verb	148	َ
25552	تَهَوَّر	تهور	verb	148	َ
25553	تَطَعَّم	تطعم	verb	148	َ
25560	مَحَض	محض	verb	148	َ
25565	بَلَح	بلح	verb	148	َ
25568	عَفَر	عفر	verb	148	َ
25571	أَرَقّ	أرق	verb	148	َ
25573	اِنْسَرَب	انسرب	verb	147	َ
25576	ماسَى	ماسى	verb	147	َ
25577	تَغَرَّق	تغرق	verb	147	َ
25578	تَداوَى	تداوى	verb	147	َ
25583	مَسَّد	مسد	verb	147	َ
25594	عَرِق	عرق	verb	147	َ
25597	هادَى	هادى	verb	147	َ
25600	كايَل	كايل	verb	147	َ
25603	تَمَهَّد	تمهد	verb	147	َ
25605	صارَم	صارم	verb	146	َ
25617	نَغَش	نغش	verb	146	َ
25621	تَقَشَّف	تقشف	verb	146	َ
25622	تَمَدَّن	تمدن	verb	146	َ
25628	كابَل	كابل	verb	145	َ
25636	غَمْغَم	غمغم	verb	145	َ
25643	ضَفَر	ضفر	verb	145	َ
25645	أَسْخَط	أسخط	verb	145	َ
25646	أَماع	أماع	verb	145	َ
25652	تَلْفَن	تلفن	verb	145	َ
25656	آد	آد	verb	145	َ
25658	شَظِي	شظي	verb	144	َ
25660	تَعَطَّر	تعطر	verb	144	َ
25661	تَمَوَّن	تمون	verb	144	َ
25662	وارَب	وارب	verb	144	َ
25664	خَوِر	خور	verb	144	َ
25668	اِسْتَكْتَب	استكتب	verb	144	َ
25669	اِسْتَوْثَق	استوثق	verb	144	َ
25672	حَوَّق	حوق	verb	144	َ
25674	فَحّ	فح	verb	144	َ
25687	جَعْجَع	جعجع	verb	144	َ
25688	هاف	هاف	verb	144	َ
25689	فَسَق	فسق	verb	144	َ
25692	تَيَقَّظ	تيقظ	verb	143	َ
25698	طَفَش	طفش	verb	143	َ
25701	كَهْرَب	كهرب	verb	143	َ
25705	دَهَّش	دهش	verb	143	َ
25710	تَزَلَّج	تزلج	verb	143	َ
25712	اِلْتَذّ	التذ	verb	142	َ
25713	زَخَم	زخم	verb	142	َ
25715	خَمَر	خمر	verb	142	َ
25716	قَدِر	قدر	verb	142	َ
25726	باش	باش	verb	142	َ
25730	أَطْرَأ	أطرأ	verb	142	َ
25736	خَتَر	ختر	verb	141	َ
25737	خَرَطُ	خرط	verb	141	َ
25738	خَلِق	خلق	verb	141	َ
25739	وَبِر	وبر	verb	141	َ
25740	تَقَى	تقى	verb	141	َ
25741	تَطارَح	تطارح	verb	141	َ
25743	سَمَل	سمل	verb	141	َ
25744	رَبَك	ربك	verb	141	َ
25745	نَجِد	نجد	verb	141	َ
25749	مَلِق	ملق	verb	141	َ
25750	مَصّ	مص	verb	141	َ
25754	غَبَن	غبن	verb	141	َ
25756	حَمَّم	حمم	verb	141	َ
25757	حَلِس	حلس	verb	141	َ
25762	أَذِي	أذي	verb	141	َ
25763	أَشْرَع	أشرع	verb	141	َ
25769	تَوَقَّد	توقد	verb	140	َ
25771	تَصايَح	تصايح	verb	140	َ
25781	غَمَد	غمد	verb	140	َ
25785	عَرَك	عرك	verb	140	َ
25788	أَسْرَج	أسرج	verb	140	َ
25789	أَقْفَر	أقفر	verb	140	َ
25794	أَطَنّ	أطن	verb	139	َ
25796	أُشْعِل	أشعل	verb	139	َ
25801	دَنَّى	دنى	verb	139	َ
25805	غَمُض	غمض	verb	139	َ
25806	هَزِج	هزج	verb	139	َ
25815	تَكَلَّس	تكلس	verb	139	َ
25816	تَأَلَّب	تألب	verb	139	َ
25819	قَلْقَل	قلقل	verb	139	َ
25827	اِنْتَهَر	انتهر	verb	138	َ
25829	زَكِي	زكي	verb	138	َ
25830	وَلِهَ	وله	verb	138	َ
25831	تَخَلْخَل	تخلخل	verb	138	َ
25832	تَناظَر	تناظر	verb	138	َ
25834	ساهَل	ساهل	verb	138	َ
25836	شَطِّ	شط	verb	138	َ
25844	غَزِل	غزل	verb	138	َ
25848	بَهِي	بهي	verb	138	َ
25851	أَقْطَع	أقطع	verb	138	َ
25853	عَوَّر	عور	verb	138	َ
25854	حَبَر	حبر	verb	138	َ
25855	اِسْتَلْحَق	استلحق	verb	138	َ
25860	جَمَّر	جمر	verb	137	َ
25863	تَرَحَّب	ترحب	verb	137	َ
25871	نَطَع	نطع	verb	137	َ
25877	شَجا	شجا	verb	137	َ
25878	ذَرَى	ذرى	verb	137	َ
25880	أَمْحَض	أمحض	verb	137	َ
25883	رَمَشِ	رمش	verb	137	َ
25889	اِنْتَثَر	انتثر	verb	136	َ
25890	اِنْتَدَى	انتدى	verb	136	َ
25893	تَقَفَّى	تقفى	verb	136	َ
25894	تَحَوَّط	تحوط	verb	136	َ
25895	تَعَسَّر	تعسر	verb	136	َ
25899	نَقَّى	نقى	verb	136	َ
25906	لَحَى	لحى	verb	136	َ
25909	دَخَّن	دخن	verb	136	َ
25921	اِقْتَبَل	اقتبل	verb	135	َ
25922	اِجْتَرَأ	اجترأ	verb	135	َ
25924	ثَلَج	ثلج	verb	135	َ
25927	رَمَّل	رمل	verb	135	َ
25929	قَبّ	قب	verb	135	َ
25935	جَرَّح	جرح	verb	135	َ
25936	هانَف	هانف	verb	135	َ
25937	غَلَّل	غلل	verb	135	َ
25938	أَرْمَل	أرمل	verb	135	َ
25939	دالَس	دالس	verb	134	َ
25940	حَذَق	حذق	verb	134	َ
25941	عَفَّى	عفى	verb	134	َ
25943	دَشّ	دش	verb	134	َ
25951	هَدَن	هدن	verb	134	َ
25962	أَحْبَل	أحبل	verb	134	َ
25966	تَكَرَّه	تكره	verb	134	َ
25972	اِسْتَغْلَى	استغلى	verb	134	َ
25977	تَنَسَّق	تنسق	verb	133	َ
25978	تَدَرَّك	تدرك	verb	133	َ
25984	نَغَز	نغز	verb	133	َ
25989	لاكَم	لاكم	verb	133	َ
25993	فَشا	فشا	verb	133	َ
25995	أَسْلَس	أسلس	verb	133	َ
25996	طَبْطَب	طبطب	verb	133	َ
25998	شَمَس	شمس	verb	133	َ
26004	رَبّ	رب	verb	132	َ
26013	لَطَّف	لطف	verb	132	َ
26022	فَلَّل	فلل	verb	132	َ
26025	حَزَّن	حزن	verb	132	َ
26027	أَفْعَم	أفعم	verb	132	َ
26028	أَطاف	أطاف	verb	132	َ
26029	أَصْفَق	أصفق	verb	132	َ
26030	شَنُع	شنع	verb	132	َ
26031	اِزْدَوَج	ازدوج	verb	131	َ
26032	اِسْتَعْجَب	استعجب	verb	131	َ
26033	اِجْتَزّ	اجتز	verb	131	َ
26035	خَتَن	ختن	verb	131	َ
26037	تَوَعَّى	توعى	verb	131	َ
26038	تَرِه	تره	verb	131	َ
26039	تَفَسَّح	تفسح	verb	131	َ
26040	شَرَخ	شرخ	verb	131	َ
26041	قَلِي	قلي	verb	131	َ
26049	جَعَّب	جعب	verb	131	َ
26051	بَنَّد	بند	verb	131	َ
26052	عَزِي	عزي	verb	131	َ
26055	أَطْرَق	أطرق	verb	131	َ
26058	وَحِمَ	وحم	verb	130	َ
26060	تَزَحْلَق	تزحلق	verb	130	َ
26063	رَطِب	رطب	verb	130	َ
26066	نَزَّه	نزه	verb	130	َ
26070	كَزّ	كز	verb	130	َ
26073	غَمّ	غم	verb	130	َ
26076	طَنَّش	طنش	verb	130	َ
26081	أَشْكَل	أشكل	verb	130	َ
26082	حاد	حاد	verb	130	َ
26083	اِنْبَثّ	انبث	verb	129	َ
26085	وَهَر	وهر	verb	129	َ
26086	تَفَقَّه	تفقه	verb	129	َ
26089	قَتَم	قتم	verb	129	َ
26091	ناوَى	ناوى	verb	129	َ
26100	جَيَّف	جيف	verb	129	َ
26104	داهَن	داهن	verb	129	َ
26108	عَسَرُ	عسر	verb	129	َ
26110	أَسْكَر	أسكر	verb	129	َ
26112	أَمْرَك	أمرك	verb	129	َ
26113	أَغْلَظ	أغلظ	verb	129	َ
26115	اِكْفَهَرّ	اكفهر	verb	128	َ
26116	زَفَّت	زفت	verb	128	َ
26117	ثَمِل	ثمل	verb	128	َ
26119	تَأَدَّب	تأدب	verb	128	َ
26137	أَوْلَج	أولج	verb	128	َ
26138	عَتَق	عتق	verb	128	َ
26139	صاهَر	صاهر	verb	128	َ
26140	صَرَح	صرح	verb	128	َ
26144	اِسْتَوْحَش	استوحش	verb	127	َ
26145	اِسْتَفْهَم	استفهم	verb	127	َ
26146	وَسَق	وسق	verb	127	َ
26147	تَزاوَر	تزاور	verb	127	َ
26148	تَقَصَّف	تقصف	verb	127	َ
26149	تَلَّم	تلم	verb	127	َ
26150	تَبَسَّط	تبسط	verb	127	َ
26153	قَصا	قصا	verb	127	َ
26166	طَنْطَن	طنطن	verb	127	َ
26167	عَشَّق	عشق	verb	127	َ
26168	أَرِج	أرج	verb	127	َ
26170	تَناسَخ	تناسخ	verb	126	َ
26171	تَناطَح	تناطح	verb	126	َ
26172	تَشَخَّص	تشخص	verb	126	َ
26186	هَيَّج	هيج	verb	126	َ
26189	ضَرَّب	ضرب	verb	126	َ
26190	أَيْبَس	أيبس	verb	126	َ
26191	أَنَّث	أنث	verb	126	َ
26197	شَتا	شتا	verb	126	َ
26198	شاط	شاط	verb	126	َ
26201	فَضا	فضا	verb	125	َ
26202	هَلِع	هلع	verb	125	َ
26206	طَفِئ	طفئ	verb	125	َ
26207	صَغا	صغا	verb	125	َ
26210	عَبَّى	عبى	verb	125	َ
26211	أَزاد	أزاد	verb	125	َ
26213	أَمْلَق	أملق	verb	125	َ
26218	اِنْدَغَم	اندغم	verb	125	َ
26219	اِصْطَلَى	اصطلى	verb	125	َ
